"results_id";"start";"duration";"class";"steps";"mi";"aee";"tee";"met";"vmu" 
529;"2015-06-28 08:48:00.00";60;"lying";0;0.00186;2.674;93.669;1.01;0
529;"2015-06-28 08:49:00.00";60;"lying";0;0.00184;2.64;93.631;1.01;0
529;"2015-06-28 08:50:00.00";60;"lying";0;0.00175;2.487;93.461;1.01;0
529;"2015-06-28 08:51:00.00";60;"lying";0;0.00194;2.81;93.82;1.01;0
529;"2015-06-28 08:52:00.00";60;"lying";0;0.00221;3.269;94.33;1.01;0
529;"2015-06-28 08:53:00.00";60;"lying";0;0.0101;16.685;109.237;1.16;56.04
529;"2015-06-28 08:54:00.00";60;"lying";0;0.00834;13.692;105.912;1.13;0
529;"2015-06-28 08:55:00.00";60;"lying";0;0.00587;9.492;101.245;1.08;0
529;"2015-06-28 08:56:00.00";60;"lying";0;0.00466;7.435;98.959;1.06;0
529;"2015-06-28 08:57:00.00";60;"lying";0;0.00504;8.081;99.677;1.07;0
529;"2015-06-28 08:58:00.00";60;"lying";0;0.00665;10.819;102.719;1.09;0
529;"2015-06-28 08:59:00.00";60;"lying";0;0.00542;8.727;100.395;1.07;0
529;"2015-06-28 09:00:00.00";60;"lying";0;0.00591;9.56;101.321;1.08;0
529;"2015-06-28 09:01:00.00";60;"lying";0;0.0156;26.037;119.628;1.26;90.738
529;"2015-06-28 09:02:00.00";60;"lying";0;0.00198;2.878;93.896;1.01;0
529;"2015-06-28 09:03:00.00";60;"lying";0;0.00453;7.214;98.713;1.06;0
529;"2015-06-28 09:04:00.00";60;"lying";0;0.00255;3.847;94.972;1.02;0
529;"2015-06-28 09:05:00.00";60;"lying";0;0.00253;3.813;94.935;1.02;0
529;"2015-06-28 09:06:00.00";60;"lying";0;0.00298;4.578;95.785;1.03;0
529;"2015-06-28 09:07:00.00";60;"lying";0;0.00287;4.391;95.577;1.03;0
529;"2015-06-28 09:08:00.00";60;"lying";0;0.0044;6.993;98.468;1.05;0
529;"2015-06-28 09:09:00.00";60;"lying";0;0.01457;24.286;117.682;1.24;27.739
529;"2015-06-28 09:10:00.00";60;"lying";0;0.00524;8.421;100.055;1.07;0
529;"2015-06-28 09:11:00.00";60;"lying";0;0.00611;9.901;101.698;1.08;0
529;"2015-06-28 09:12:00.00";60;"lying";0;0.00553;8.914;100.603;1.07;0
529;"2015-06-28 09:13:00.00";60;"lying";0;0.01151;19.083;111.901;1.18;74.327
529;"2015-06-28 09:14:00.00";60;"lying";0;0.0032;4.952;96.201;1.03;0
529;"2015-06-28 09:15:00.00";60;"lying";0;0.00443;7.044;98.524;1.05;0
529;"2015-06-28 09:16:00.00";60;"lying";0;0.00381;5.99;97.353;1.04;0
529;"2015-06-28 09:17:00.00";60;"lying";0;0.00447;7.112;98.6;1.06;0
529;"2015-06-28 09:18:00.00";60;"lying";0;0.00389;6.126;97.504;1.04;0
529;"2015-06-28 09:19:00.00";60;"lying";0;0.00315;4.867;96.106;1.03;0
529;"2015-06-28 09:20:00.00";60;"lying";0;0.00286;4.374;95.558;1.03;0
529;"2015-06-28 09:21:00.00";60;"lying";0;0.00472;7.537;99.072;1.06;0
529;"2015-06-28 09:22:00.00";60;"lying";0;0.00465;7.418;98.94;1.06;0
529;"2015-06-28 09:23:00.00";60;"lying";0;0.00509;8.166;99.771;1.07;0
529;"2015-06-28 09:24:00.00";60;"lying";0;0.00311;4.799;96.031;1.03;0
529;"2015-06-28 09:25:00.00";60;"lying";0;0.01011;16.702;109.256;1.16;17.406
529;"2015-06-28 09:26:00.00";60;"lying";0;0.00448;7.129;98.619;1.06;0
529;"2015-06-28 09:27:00.00";60;"lying";0;0.005;8.013;99.601;1.06;0
529;"2015-06-28 09:28:00.00";60;"lying";0;0.00539;8.676;100.338;1.07;0
529;"2015-06-28 09:29:00.00";60;"lying";0;0.00526;8.455;100.093;1.07;0
529;"2015-06-28 09:30:00.00";60;"lying";0;0.00526;8.455;100.093;1.07;0
529;"2015-06-28 09:31:00.00";60;"lying";0;0.00413;6.534;97.958;1.05;0
529;"2015-06-28 09:32:00.00";60;"lying";0;0.00515;8.268;99.885;1.07;0
529;"2015-06-28 09:33:00.00";60;"lying";0;0.00467;7.452;98.978;1.06;0
529;"2015-06-28 09:34:00.00";60;"lying";0;0.00469;7.486;99.016;1.06;0
529;"2015-06-28 09:35:00.00";60;"lying";0;0.00387;6.092;97.466;1.04;0
529;"2015-06-28 09:36:00.00";60;"lying";0;0.00423;6.704;98.147;1.05;0
529;"2015-06-28 09:37:00.00";60;"lying";0;0.0043;6.823;98.279;1.05;0
529;"2015-06-28 09:38:00.00";60;"lying";0;0.00339;5.276;96.56;1.04;0
529;"2015-06-28 09:39:00.00";60;"lying";0;0.00443;7.044;98.524;1.05;0
529;"2015-06-28 09:40:00.00";60;"lying";0;0.00422;6.687;98.128;1.05;0
529;"2015-06-28 09:41:00.00";60;"lying";0;0.00329;5.105;96.371;1.03;0
529;"2015-06-28 09:42:00.00";60;"lying";0;0.00401;6.33;97.731;1.05;0
529;"2015-06-28 09:43:00.00";60;"lying";0;0.00471;7.52;99.053;1.06;0
529;"2015-06-28 09:44:00.00";60;"lying";0;0.00595;9.628;101.396;1.08;0
529;"2015-06-28 09:45:00.00";60;"lying";0;0.00366;5.735;97.07;1.04;0
529;"2015-06-28 09:46:00.00";60;"lying";0;0.00302;4.646;95.86;1.03;0
529;"2015-06-28 09:47:00.00";60;"lying";0;0.00419;6.636;98.071;1.05;0
529;"2015-06-28 09:48:00.00";60;"lying";0;0.00854;14.032;106.289;1.13;0
529;"2015-06-28 09:49:00.00";60;"lying";0;0.00461;7.35;98.864;1.06;0
529;"2015-06-28 09:50:00.00";60;"lying";0;0.0041;6.483;97.901;1.05;0
529;"2015-06-28 09:51:00.00";60;"lying";0;0.00436;6.925;98.392;1.05;0
529;"2015-06-28 09:52:00.00";60;"lying";0;0.00426;6.755;98.203;1.05;0
529;"2015-06-28 09:53:00.00";60;"lying";0;0.00502;8.047;99.639;1.07;0
529;"2015-06-28 09:54:00.00";60;"lying";0;0.00545;8.778;100.452;1.07;0
529;"2015-06-28 09:55:00.00";60;"lying";0;0.01014;16.753;109.312;1.16;40.085
529;"2015-06-28 09:56:00.00";60;"lying";0;0.00258;3.898;95.029;1.02;0
529;"2015-06-28 09:57:00.00";60;"lying";0;0.00287;4.391;95.577;1.03;0
529;"2015-06-28 09:58:00.00";60;"lying";0;0.02858;48.108;144.151;1.49;116.733
529;"2015-06-28 09:59:00.00";60;"lying";0;0.01256;20.868;113.885;1.2;0
529;"2015-06-28 10:00:00.00";60;"lying";0;0.01859;31.121;125.277;1.31;93.344
529;"2015-06-28 10:01:00.00";60;"lying";0;0.02927;49.281;145.455;1.5;392.36
529;"2015-06-28 10:02:00.00";60;"lying";0;0.00884;14.543;106.856;1.13;0
529;"2015-06-28 10:03:00.00";60;"lying";0;0.00891;14.662;106.989;1.14;0
529;"2015-06-28 10:04:00.00";60;"lying";0;0.00705;11.499;103.474;1.1;0
529;"2015-06-28 10:05:00.00";60;"lying";0;0.00942;15.529;107.952;1.14;0
529;"2015-06-28 10:06:00.00";60;"lying";0;0.01492;24.881;118.343;1.24;70.59
529;"2015-06-28 10:07:00.00";60;"lying";0;0.00915;15.07;107.442;1.14;0
529;"2015-06-28 10:08:00.00";60;"lying";0;0.00603;9.765;101.547;1.08;0
529;"2015-06-28 10:09:00.00";60;"lying";0;0.00603;9.765;101.547;1.08;0
529;"2015-06-28 10:10:00.00";60;"lying";0;0.007;11.414;103.38;1.1;0
529;"2015-06-28 10:11:00.00";60;"lying";0;0.00739;12.077;104.117;1.11;0
529;"2015-06-28 10:12:00.00";60;"lying";0;0.007;11.414;103.38;1.1;0
529;"2015-06-28 10:13:00.00";60;"lying";0;0.00672;10.938;102.851;1.1;0
529;"2015-06-28 10:14:00.00";60;"lying";0;0.01026;16.957;109.539;1.16;0
529;"2015-06-28 10:15:00.00";60;"lying";0;0.00871;14.322;106.611;1.13;0
529;"2015-06-28 10:16:00.00";60;"lying";0;0.00813;13.335;105.515;1.12;0
529;"2015-06-28 10:17:00.00";60;"lying";0;0.00792;12.978;105.118;1.12;0
529;"2015-06-28 10:18:00.00";60;"lying";0;0.00744;12.162;104.211;1.11;0
529;"2015-06-28 10:19:00.00";60;"lying";0;0.00814;13.352;105.534;1.12;0
529;"2015-06-28 10:20:00.00";60;"lying";0;0.0081;13.284;105.458;1.12;0
529;"2015-06-28 10:21:00.00";60;"lying";0;0.0064;10.394;102.246;1.09;0
529;"2015-06-28 10:22:00.00";60;"lying";0;0.01319;21.939;115.075;1.21;24.516
529;"2015-06-28 10:23:00.00";60;"lying";0;0.00403;6.364;97.769;1.05;0
529;"2015-06-28 10:24:00.00";60;"lying";0;0.00879;14.458;106.762;1.13;0
529;"2015-06-28 10:25:00.00";60;"lying";0;0.00615;9.969;101.774;1.09;0
529;"2015-06-28 10:26:00.00";60;"lying";0;0.00589;9.526;101.283;1.08;0
529;"2015-06-28 10:27:00.00";60;"lying";0;0.02942;49.537;145.738;1.51;88.038
529;"2015-06-28 10:28:00.00";60;"lying";0;0.03691;62.272;159.889;1.64;104.503
529;"2015-06-28 10:29:00.00";60;"lying";0;0.05856;99.086;200.793;2.03;338.762
529;"2015-06-28 10:30:00.00";60;"lying";0;0.00885;14.56;106.875;1.13;13.98
529;"2015-06-28 10:31:00.00";60;"lying";0;0.01685;28.163;121.99;1.28;16.681
529;"2015-06-28 10:32:00.00";35.02;"lying";0;0.07185;121.684;225.902;2.27;418.692
529;"2015-06-28 10:32:35.02";3.76;"walking";6;0.14194;260.347;379.973;3.86;115.309
529;"2015-06-28 10:32:38.78";2.63;"standing";0;0.09083;77.266;176.549;1.7;0
529;"2015-06-28 10:32:41.41";18.59;"sitting";0;0.1415;79.938;179.518;1.69;288.608
529;"2015-06-28 10:33:00.00";60;"sitting";0;0.14273;80.445;180.081;1.69;1010.508
529;"2015-06-28 10:34:00.00";60;"sitting";0;0.09308;59.979;157.341;1.53;378.109
529;"2015-06-28 10:35:00.00";60;"sitting";0;0.12372;72.609;171.375;1.63;711.05
529;"2015-06-28 10:36:00.00";60;"sitting";0;0.02301;31.096;125.248;1.29;0
529;"2015-06-28 10:37:00.00";3.35;"sitting";0;0.03747;37.056;131.871;1.34;0
529;"2015-06-28 10:37:03.35";1.89;"shuffling";0;0.09923;228.871;344.998;3.25;12.337
529;"2015-06-28 10:37:05.24";13.2;"standing";0;0.0315;39.598;134.696;1.33;0
529;"2015-06-28 10:37:18.44";41.56;"sitting";0;0.07583;52.868;149.441;1.47;204.788
529;"2015-06-28 10:38:00.00";1.22;"sitting";0;0.17575;94.056;195.205;1.8;28.115
529;"2015-06-28 10:38:01.22";12.78;"standing";0;0.06224;59.114;156.38;1.52;11.307
529;"2015-06-28 10:38:14.00";2.78;"shuffling";0;0.10297;231.627;348.061;3.31;0
529;"2015-06-28 10:38:16.78";43.22;"sitting";0;0.09988;62.782;160.456;1.55;312.096
529;"2015-06-28 10:39:00.00";60;"sitting";0;0.1102;67.036;165.182;1.58;116.808
529;"2015-06-28 10:40:00.00";60;"sitting";0;0.06463;48.252;144.311;1.43;178.415
529;"2015-06-28 10:41:00.00";60;"sitting";0;0.07125;50.98;147.343;1.45;76.333
529;"2015-06-28 10:42:00.00";60;"sitting";0;0.07745;53.536;150.182;1.47;235.195
529;"2015-06-28 10:43:00.00";47.34;"sitting";0;0.13978;79.229;178.73;1.68;583.665
529;"2015-06-28 10:43:47.34";7.72;"standing";0;0.1129;91.278;192.117;1.84;191.025
529;"2015-06-28 10:43:55.06";2.66;"shuffling";0;0.13784;257.326;376.615;3.8;31.028
529;"2015-06-28 10:43:57.72";2.28;"standing";0;0.16319;123.206;227.593;2.15;12.502
529;"2015-06-28 10:44:00.00";2.61;"standing";0;0.15256;116.457;220.095;2.08;92.171
529;"2015-06-28 10:44:02.61";1.83;"shuffling";0;0.0772;212.635;326.959;2.94;9.481
529;"2015-06-28 10:44:04.44";1.76;"standing";0;0.09851;82.142;181.966;1.75;0
529;"2015-06-28 10:44:06.20";3.4;"shuffling";0;0.21549;314.553;440.201;4.91;26.89
529;"2015-06-28 10:44:09.60";2.96;"sitting";0;0.38879;181.873;292.779;2.52;417.84
529;"2015-06-28 10:44:12.56";3.06;"shuffling";0;0.13096;252.255;370.981;3.71;155.637
529;"2015-06-28 10:44:15.62";0.79;"standing";0;0.10023;83.234;183.18;1.76;0
529;"2015-06-28 10:44:16.41";2.23;"walking";3;0.16558;277.77;399.331;4.2;25.923
529;"2015-06-28 10:44:18.64";0.34;"standing";0;0.18191;135.091;240.799;2.26;1.38
529;"2015-06-28 10:44:18.98";41.02;"sitting";0;0.1706;91.933;192.846;1.79;893.668
529;"2015-06-28 10:45:00.00";60;"sitting";0;0.1258;73.466;172.327;1.63;678.578
529;"2015-06-28 10:46:00.00";60;"sitting";0;0.09302;59.954;157.314;1.52;290.933
529;"2015-06-28 10:47:00.00";60;"sitting";0;0.03513;36.091;130.8;1.33;0
529;"2015-06-28 10:48:00.00";60;"sitting";0;0.03705;36.883;131.679;1.34;126.064
529;"2015-06-28 10:49:00.00";60;"sitting";0;0.03893;37.658;132.54;1.34;109.666
529;"2015-06-28 10:50:00.00";60;"sitting";0;0.02363;31.351;125.532;1.29;0
529;"2015-06-28 10:51:00.00";60;"sitting";0;0.01128;26.26;119.876;1.25;0
529;"2015-06-28 10:52:00.00";60;"sitting";0;0.02149;30.469;124.552;1.28;0
529;"2015-06-28 10:53:00.00";60;"sitting";0;0.07506;52.551;149.088;1.46;426.096
529;"2015-06-28 10:54:00.00";60;"sitting";0;0.07154;51.1;147.476;1.45;426.651
529;"2015-06-28 10:55:00.00";60;"sitting";0;0.01332;27.101;120.81;1.26;0
529;"2015-06-28 10:56:00.00";60;"sitting";0;0.02685;32.678;127.007;1.3;0
529;"2015-06-28 10:57:00.00";60;"sitting";0;0.01438;27.538;121.296;1.26;0
529;"2015-06-28 10:58:00.00";60;"sitting";0;0.01198;26.549;120.197;1.25;0
529;"2015-06-28 10:59:00.00";60;"sitting";0;0.069;50.053;146.312;1.44;203.01
529;"2015-06-28 11:00:00.00";12.16;"sitting";0;0.10771;66.01;164.042;1.57;89.198
529;"2015-06-28 11:00:12.16";4.05;"standing";0;0.05263;53.013;149.601;1.46;10.34
529;"2015-06-28 11:00:16.21";1.8;"shuffling";0;0.05316;194.917;307.273;2.6;0
529;"2015-06-28 11:00:18.01";4.04;"standing";0;0.06082;58.213;155.379;1.51;2.957
529;"2015-06-28 11:00:22.05";37.95;"sitting";0;0.12588;73.499;172.364;1.64;716.145
529;"2015-06-28 11:01:00.00";60;"sitting";0;0.01876;29.344;123.302;1.28;0
529;"2015-06-28 11:02:00.00";60;"sitting";0;0.014;27.382;121.122;1.26;0
529;"2015-06-28 11:03:00.00";60;"sitting";0;0.03744;37.044;131.858;1.34;146.024
529;"2015-06-28 11:04:00.00";7.73;"sitting";0;0.13721;78.17;177.553;1.67;56.481
529;"2015-06-28 11:04:07.73";5.73;"standing";0;0.11438;92.217;193.161;1.84;66.92
529;"2015-06-28 11:04:13.46";3.38;"shuffling";0;0.11652;241.613;359.157;3.5;2.962
529;"2015-06-28 11:04:16.84";0.58;"standing";0;0.11674;93.716;194.826;1.86;0
529;"2015-06-28 11:04:17.42";2.39;"shuffling";0;0.12238;245.932;363.955;3.58;1.031
529;"2015-06-28 11:04:19.81";6.72;"standing";0;0.13227;103.575;205.782;1.96;32.66
529;"2015-06-28 11:04:26.53";33.47;"sitting";0;0.11117;67.436;165.627;1.59;266.005
529;"2015-06-28 11:05:00.00";60;"sitting";0;0.0851;56.69;153.686;1.5;387.946
529;"2015-06-28 11:06:00.00";60;"sitting";0;0.03609;36.487;131.239;1.33;0
529;"2015-06-28 11:07:00.00";60;"sitting";0;0.03535;36.182;130.9;1.33;0
529;"2015-06-28 11:08:00.00";38.95;"sitting";0;0.04359;39.579;134.674;1.36;0
529;"2015-06-28 11:08:38.95";1.62;"shuffling";0;0.11305;239.056;356.315;3.45;0
529;"2015-06-28 11:08:40.58";1.16;"standing";0;0.05345;53.534;150.18;1.47;0
529;"2015-06-28 11:08:41.73";1.82;"shuffling";0;0.08697;219.835;334.959;3.08;0
529;"2015-06-28 11:08:43.56";2.31;"standing";0;0.07267;65.736;163.738;1.59;0
529;"2015-06-28 11:08:45.86";14.14;"sitting";0;0.06158;46.994;142.914;1.42;4.79
529;"2015-06-28 11:09:00.00";60;"sitting";0;0.09586;61.125;158.614;1.53;431.581
529;"2015-06-28 11:10:00.00";51.58;"sitting";0;0.0836;56.071;152.999;1.49;144.805
529;"2015-06-28 11:10:51.58";1.97;"standing";0;0.2179;157.941;266.187;2.49;98.924
529;"2015-06-28 11:10:53.55";6.45;"sitting";0;0.09826;62.114;159.714;1.54;13.358
529;"2015-06-28 11:11:00.00";52.94;"sitting";0;0.12152;71.702;170.367;1.62;659.813
529;"2015-06-28 11:11:52.94";7.06;"standing";0;0.12209;97.112;198.6;1.89;80.518
529;"2015-06-28 11:12:00.00";11.74;"standing";0;0.25375;180.701;291.477;2.71;852.294
529;"2015-06-28 11:12:11.74";2.98;"sitting";0;0.32595;155.97;263.998;2.31;405.934
529;"2015-06-28 11:12:14.72";4.94;"standing";0;0.3285;228.159;344.208;3.18;657.921
529;"2015-06-28 11:12:19.66";2.98;"sitting";0;0.33247;158.658;266.984;2.33;407.754
529;"2015-06-28 11:12:22.64";2.96;"standing";0;0.35695;246.221;364.277;3.35;422.487
529;"2015-06-28 11:12:25.60";12.88;"sitting";0;0.35652;168.571;277.999;2.41;1806.315
529;"2015-06-28 11:12:38.47";1.97;"standing";0;0.33942;235.092;351.911;3.24;228.24
529;"2015-06-28 11:12:40.44";19.56;"sitting";0;0.36382;171.58;281.343;2.43;2700.015
529;"2015-06-28 11:13:00.00";25.99;"sitting";0;0.37509;176.226;286.505;2.47;3785.941
529;"2015-06-28 11:13:25.99";1.97;"standing";0;0.3768;258.824;378.28;3.48;310.819
529;"2015-06-28 11:13:27.96";32.04;"sitting";0;0.3462;164.317;273.273;2.37;4181.301
529;"2015-06-28 11:14:00.00";60;"sitting";0;0.1585;86.946;187.304;1.74;2724.775
529;"2015-06-28 11:15:00.00";60;"sitting";0;0.37134;174.68;284.787;2.46;8902.394
529;"2015-06-28 11:16:00.00";60;"sitting";0;0.37134;174.68;284.787;2.46;8385.396
529;"2015-06-28 11:17:00.00";60;"sitting";0;0.36187;170.777;280.45;2.43;8163.124
529;"2015-06-28 11:18:00.00";60;"sitting";0;0.33854;161.16;269.764;2.35;7745.924
529;"2015-06-28 11:19:00.00";60;"sitting";0;0.34951;165.682;274.789;2.39;7666.378
529;"2015-06-28 11:20:00.00";60;"sitting";0;0.36417;171.725;281.503;2.44;7952.398
529;"2015-06-28 11:21:00.00";41.99;"sitting";0;0.3634;171.407;281.15;2.43;5693.114
529;"2015-06-28 11:21:41.99";2.96;"standing";0;0.37287;256.329;375.508;3.45;401.108
529;"2015-06-28 11:21:44.95";15.05;"sitting";0;0.34853;165.278;274.34;2.38;1900.919
529;"2015-06-28 11:22:00.00";0.8;"sitting";0;0.38206;179.099;289.697;2.5;105.754
529;"2015-06-28 11:22:00.80";2.96;"standing";0;0.36359;250.437;368.961;3.39;416.464
529;"2015-06-28 11:22:03.76";56.24;"sitting";0;0.35384;167.467;276.772;2.4;6713.404
529;"2015-06-28 11:23:00.00";60;"sitting";0;0.17565;94.015;195.159;1.8;2298.451
529;"2015-06-28 11:24:00.00";60;"sitting";0;0.08346;56.014;152.935;1.49;334.888
529;"2015-06-28 11:25:00.00";1.96;"sitting";0;0.03036;34.125;128.615;1.31;0
529;"2015-06-28 11:25:01.96";17.72;"standing";0;0.04607;48.848;144.974;1.42;0.344
529;"2015-06-28 11:25:19.68";1.69;"shuffling";0;0.09057;222.488;337.907;3.13;0
529;"2015-06-28 11:25:21.38";9.29;"standing";0;0.04037;45.229;140.953;1.38;0
529;"2015-06-28 11:25:30.66";21.79;"sitting";0;0.02226;30.786;124.905;1.29;0
529;"2015-06-28 11:25:52.45";7.55;"standing";0;0.04805;50.105;146.37;1.43;0
529;"2015-06-28 11:26:00.00";18.97;"standing";0;0.01704;30.417;124.495;1.24;0
529;"2015-06-28 11:26:18.97";1.86;"shuffling";0;0.13294;253.714;372.603;3.73;0
529;"2015-06-28 11:26:20.83";7.25;"standing";0;0.05294;53.21;149.82;1.46;0
529;"2015-06-28 11:26:28.08";3.97;"sitting";0;0.04527;40.271;135.444;1.36;0
529;"2015-06-28 11:26:32.05";4.4;"standing";0;0.11176;90.554;191.313;1.83;14.394
529;"2015-06-28 11:26:36.44";1.74;"shuffling";0;0.07271;209.326;323.282;2.88;0
529;"2015-06-28 11:26:38.18";12.24;"standing";0;0.03715;43.185;138.681;1.36;0
529;"2015-06-28 11:26:50.42";1.62;"shuffling";0;0.07057;207.748;321.529;2.84;0
529;"2015-06-28 11:26:52.04";0.1;"standing";0;0.17751;132.298;237.695;2.24;0
529;"2015-06-28 11:26:52.14";3.93;"shuffling";0;0.12913;250.906;369.483;3.68;14.893
529;"2015-06-28 11:26:56.07";0.46;"standing";0;0.08114;71.114;169.713;1.64;0
529;"2015-06-28 11:26:56.53";1.83;"shuffling";0;0.08141;215.737;330.406;3;0
529;"2015-06-28 11:26:58.36";1.64;"sitting";0;0.05142;42.806;138.26;1.39;0
529;"2015-06-28 11:27:00.00";46.08;"sitting";0;0.01722;28.709;122.597;1.27;0
529;"2015-06-28 11:27:46.08";1.8;"shuffling";0;0.09514;225.856;341.649;3.2;3.158
529;"2015-06-28 11:27:47.89";12.11;"standing";0;0.0195;31.979;126.23;1.25;0
529;"2015-06-28 11:28:00.00";3.11;"standing";0;0.0304;38.9;133.92;1.32;0
529;"2015-06-28 11:28:03.11";56.89;"sitting";0;0.0498;42.139;137.519;1.38;61.805
529;"2015-06-28 11:29:00.00";60;"sitting";0;0.0362;36.533;131.29;1.33;25.537
529;"2015-06-28 11:30:00.00";60;"sitting";0;0.02123;30.362;124.433;1.28;0.695
529;"2015-06-28 11:31:00.00";60;"sitting";0;0.02491;31.879;126.119;1.3;16.372
529;"2015-06-28 11:32:00.00";16.14;"sitting";0;0.04771;41.277;136.561;1.37;5.161
529;"2015-06-28 11:32:16.14";20.55;"standing";0;0.0346;41.566;136.882;1.35;0
529;"2015-06-28 11:32:36.69";5.74;"walking";4;0.12535;248.121;366.387;3.63;42.455
529;"2015-06-28 11:32:42.43";16.33;"standing";0;0.0429;46.836;142.737;1.4;0
529;"2015-06-28 11:32:58.76";1.24;"walking";2;0.09622;226.652;342.534;3.21;3.447
529;"2015-06-28 11:33:00.00";3.17;"walking";5;0.07209;208.869;322.774;2.87;15.395
529;"2015-06-28 11:33:03.17";0.89;"standing";0;0.0545;54.2;150.92;1.47;0
529;"2015-06-28 11:33:04.06";55.94;"sitting";0;0.02517;31.986;126.238;1.3;16.377
529;"2015-06-28 11:34:00.00";60;"sitting";0;0.05167;42.909;138.375;1.39;91.692
529;"2015-06-28 11:35:00.00";60;"sitting";0;0.02277;30.997;125.139;1.29;3.245
529;"2015-06-28 11:36:00.00";60;"sitting";0;0.02405;31.524;125.725;1.29;0
529;"2015-06-28 11:37:00.00";60;"sitting";0;0.01489;27.748;121.529;1.26;0
529;"2015-06-28 11:38:00.00";60;"sitting";0;0.02687;32.687;127.016;1.3;27.282
529;"2015-06-28 11:39:00.00";60;"sitting";0;0.02572;32.213;126.49;1.3;2.674
529;"2015-06-28 11:40:00.00";60;"sitting";0;0.01664;28.47;122.331;1.27;0
529;"2015-06-28 11:41:00.00";60;"sitting";0;0.01181;26.479;120.119;1.25;0
529;"2015-06-28 11:42:00.00";60;"sitting";0;0.01867;29.307;123.261;1.28;0
529;"2015-06-28 11:43:00.00";6.57;"sitting";0;0.08057;54.822;151.611;1.48;17.861
529;"2015-06-28 11:43:06.57";12.25;"standing";0;0.04148;45.934;141.736;1.39;7.119
529;"2015-06-28 11:43:18.82";1.67;"shuffling";0;0.08715;219.968;335.106;3.08;0
529;"2015-06-28 11:43:20.49";39.51;"standing";0;0.02456;35.192;129.8;1.29;0
529;"2015-06-28 11:44:00.00";60;"standing";0;0.01814;31.116;125.271;1.25;0
529;"2015-06-28 11:45:00.00";60;"standing";0;0.02503;35.49;130.131;1.29;0
529;"2015-06-28 11:46:00.00";60;"standing";0;0.02083;32.824;127.169;1.26;0
529;"2015-06-28 11:47:00.00";60;"standing";0;0.03315;40.645;135.859;1.34;7.136
529;"2015-06-28 11:48:00.00";1.7;"standing";0;0.08088;70.949;169.53;1.64;0
529;"2015-06-28 11:48:01.70";3.01;"shuffling";0;0.06757;205.537;319.073;2.8;0
529;"2015-06-28 11:48:04.71";1.66;"standing";0;0.03619;42.576;138.004;1.36;0
529;"2015-06-28 11:48:06.37";2.01;"shuffling";0;0.08063;215.163;329.767;2.99;0
529;"2015-06-28 11:48:08.38";18.25;"standing";0;0.03509;41.877;137.228;1.35;0
529;"2015-06-28 11:48:26.63";2.38;"shuffling";0;0.12525;248.047;366.306;3.62;37.103
529;"2015-06-28 11:48:29.00";0.96;"standing";0;0.02826;37.541;132.41;1.31;0
529;"2015-06-28 11:48:29.96";2.01;"shuffling";0;0.05343;195.116;307.494;2.6;0
529;"2015-06-28 11:48:31.97";28.03;"sitting";0;0.03183;34.731;129.288;1.32;0
529;"2015-06-28 11:49:00.00";29.11;"sitting";0;0.02779;33.066;127.438;1.31;0
529;"2015-06-28 11:49:29.11";4.81;"standing";0;0.04499;48.162;144.212;1.41;0
529;"2015-06-28 11:49:33.92";2.81;"shuffling";0;0.10559;233.558;350.206;3.34;0
529;"2015-06-28 11:49:36.73";0.09;"standing";0;0.13057;102.496;204.582;1.95;0
529;"2015-06-28 11:49:36.82";1.98;"shuffling";0;0.0819;216.099;330.807;3.01;0
529;"2015-06-28 11:49:38.80";1.63;"standing";0;0.06894;63.368;161.107;1.56;0
529;"2015-06-28 11:49:40.43";2.99;"shuffling";0;0.08337;217.182;332.011;3.03;0
529;"2015-06-28 11:49:43.42";16.58;"sitting";0;0.02019;29.933;123.957;1.28;0
529;"2015-06-28 11:50:00.00";60;"sitting";0;0.02812;33.202;127.589;1.31;5.742
529;"2015-06-28 11:51:00.00";0.19;"sitting";0;0.11509;69.052;167.422;1.6;0.353
529;"2015-06-28 11:51:00.19";2.42;"standing";0;0.08327;72.466;171.216;1.65;7.059
529;"2015-06-28 11:51:02.60";1.75;"shuffling";0;0.05985;199.848;312.751;2.69;0
529;"2015-06-28 11:51:04.35";5.17;"standing";0;0.04437;47.769;143.774;1.41;0
529;"2015-06-28 11:51:09.52";1.53;"shuffling";0;0.04552;189.287;301.017;2.49;0
529;"2015-06-28 11:51:11.06";38.62;"standing";0;0.01274;27.687;121.462;1.21;0
529;"2015-06-28 11:51:49.68";10.32;"sitting";0;0.04947;42.003;137.367;1.38;0
529;"2015-06-28 11:52:00.00";60;"sitting";0;0.0297;33.853;128.313;1.31;6.633
529;"2015-06-28 11:53:00.00";60;"sitting";0;0.02437;31.656;125.871;1.29;0
529;"2015-06-28 11:54:00.00";14.23;"sitting";0;0.02543;32.093;126.357;1.3;3.622
